interaction_id,anycompany_customer_id,agent_id,interaction_type,interaction_date,interaction_duration,issue_category,resolution_status
958993,Company V,121968,phone,2024-03-13 20:48,380,technical,escalated
318647,Company U,620559,email,2024-08-28 11:16,374,technical,escalated
314548,Company R,938933,chat,2024-01-21 13:12,932,technical,resolved
939861,Company M,665519,phone,2024-08-10 15:06,664,other,resolved
381206,Company D,204206,chat,2024-07-09 18:06,1108,technical,resolved
318220,Company Q,873017,chat,2024-02-17 05:12,506,account,resolved
973576,Company S,888122,chat,2024-04-17 17:20,404,technical,resolved
538103,Company Y,467040,chat,2024-01-12 00:51,739,technical,escalated
548292,Company Q,456678,email,2024-04-01 17:15,879,technical,unresolved
323389,Company U,260841,email,2024-01-10 19:42,718,technical,resolved
475381,Company N,563536,email,2024-08-26 06:46,910,technical,resolved
579908,Company D,163353,chat,2024-07-29 09:21,604,technical,escalated
591478,Company X,896163,phone,2024-02-03 17:16,1130,technical,resolved
232353,Company Q,107357,phone,2024-03-02 00:35,132,technical,resolved
525879,Company R,462276,chat,2024-08-18 15:33,775,technical,resolved
411327,Company G,314091,chat,2024-05-28 20:40,89,technical,resolved
230853,Company B,180274,phone,2024-01-12 08:26,1497,billing,escalated
390964,Company T,313000,phone,2024-05-13 15:05,235,technical,resolved
122717,Company D,604710,email,2024-10-03 12:12,1491,technical,resolved
205852,Company L,671343,chat,2024-04-11 13:12,396,technical,escalated
809117,Company S,446973,chat,2024-01-24 10:15,582,billing,resolved
914079,Company A,201848,phone,2024-03-31 01:11,594,technical,resolved
318076,Company G,879207,chat,2024-09-01 15:25,247,technical,resolved
206769,Company V,646550,chat,2024-03-28 01:05,330,billing,resolved
250404,Company K,363334,chat,2024-06-22 20:33,657,billing,resolved
341659,Company K,954826,chat,2024-03-20 23:21,421,billing,escalated
396535,Company B,674022,chat,2024-02-23 04:44,305,billing,resolved
104022,Company U,530333,phone,2024-05-21 13:12,807,billing,escalated
911919,Company Q,560820,chat,2024-05-11 16:24,370,technical,resolved
396581,Company I,902201,email,2024-05-10 00:15,236,other,resolved
407743,Company Z,500623,email,2024-09-06 11:35,418,refund,resolved
365972,Company P,535100,chat,2024-01-04 03:13,993,technical,escalated
791463,Company T,256949,email,2024-09-13 01:54,1145,technical,resolved
438835,Company J,572245,chat,2024-02-21 00:38,376,technical,resolved
468577,Company J,337997,email,2024-01-29 10:10,362,technical,resolved
743532,Company R,639620,chat,2024-09-21 01:59,1111,technical,escalated
996691,Company C,879638,chat,2024-08-29 08:03,945,technical,escalated
356555,Company F,993137,chat,2024-05-03 05:52,297,other,resolved
581662,Company W,726021,phone,2024-06-24 15:56,599,billing,resolved
343946,Company C,661073,chat,2024-06-14 13:39,1475,technical,resolved
904983,Company W,434087,phone,2024-03-05 08:38,501,billing,resolved
293777,Company A,223551,email,2024-09-02 12:29,997,billing,escalated
576524,Company Z,659348,phone,2024-08-19 02:19,913,technical,resolved
425530,Company Q,212981,chat,2024-08-08 17:50,691,technical,resolved
789808,Company C,990666,email,2024-03-24 01:38,1360,other,resolved
476122,Company W,103713,phone,2024-02-13 13:49,871,technical,resolved
126607,Company T,960804,email,2024-01-25 15:19,1076,billing,escalated
425605,Company X,565740,phone,2024-01-07 22:16,785,refund,resolved
225630,Company M,571771,email,2024-04-16 17:38,624,refund,resolved
122311,Company H,730606,phone,2024-03-19 10:50,382,technical,unresolved
397341,Company A,582802,chat,2024-03-09 17:03,1449,technical,resolved
309479,Company I,559549,email,2024-04-24 15:25,452,billing,resolved
609516,Company Y,999385,phone,2024-07-26 06:05,792,technical,escalated
950845,Company O,517825,chat,2024-05-24 02:51,385,technical,resolved
692823,Company W,543004,chat,2024-05-13 07:50,189,technical,escalated
812302,Company S,138704,phone,2024-07-07 06:32,317,technical,resolved
270491,Company Z,829142,phone,2024-09-10 07:22,577,account,unresolved
184464,Company U,722549,phone,2024-03-13 01:36,362,technical,resolved
338007,Company V,822579,phone,2024-03-16 12:55,506,technical,escalated
221175,Company X,869941,chat,2024-03-29 19:51,572,technical,resolved
567880,Company C,845819,chat,2024-02-07 23:12,1615,account,resolved
640809,Company J,479063,chat,2024-01-18 01:58,193,technical,resolved
970545,Company K,391978,chat,2024-04-12 18:26,615,technical,resolved
611456,Company N,682820,phone,2024-03-06 22:48,615,technical,resolved
620793,Company N,186944,email,2024-03-03 02:01,867,technical,escalated
524389,Company B,748307,phone,2024-09-23 07:35,1671,billing,unresolved
930835,Company B,640609,chat,2024-06-14 13:42,573,account,resolved
535310,Company K,410246,chat,2024-01-24 07:10,512,billing,resolved
814495,Company G,551799,chat,2024-04-14 14:01,414,technical,resolved
837479,Company A,221335,phone,2024-01-11 05:37,1016,technical,resolved
576291,Company W,900739,phone,2024-07-10 22:20,748,refund,resolved
612723,Company G,509537,chat,2024-05-04 10:47,206,billing,resolved
540507,Company B,874547,chat,2024-05-19 03:36,1261,technical,resolved
201082,Company C,525135,chat,2024-02-15 05:04,1675,billing,resolved
818652,Company V,746390,phone,2024-08-29 07:54,763,billing,escalated
500017,Company U,287017,email,2024-05-25 07:21,155,billing,resolved
852513,Company W,135840,chat,2024-04-30 12:06,539,other,resolved
391829,Company S,804499,chat,2024-06-27 06:37,623,refund,escalated
483854,Company H,507863,chat,2024-07-16 18:45,340,technical,resolved
251560,Company D,870594,phone,2024-04-09 17:42,607,billing,escalated
340674,Company M,241566,email,2024-08-15 07:27,377,refund,escalated
343465,Company O,344627,chat,2024-07-21 13:05,579,billing,escalated
844632,Company O,235425,phone,2024-01-11 06:39,514,technical,escalated
158553,Company P,783736,email,2024-04-07 11:12,807,technical,resolved
992126,Company Q,431525,chat,2024-01-19 06:57,692,billing,resolved
107770,Company U,958955,email,2024-09-08 22:44,497,technical,resolved
179267,Company G,221399,chat,2024-07-10 20:02,385,technical,resolved
516028,Company V,955266,email,2024-10-08 08:50,571,account,resolved
444984,Company F,852167,phone,2024-06-23 10:47,347,technical,escalated
646477,Company P,396817,chat,2024-07-16 20:09,829,billing,resolved
803975,Company G,166687,chat,2024-05-25 10:19,243,technical,resolved
339152,Company Y,454452,phone,2024-04-12 01:32,469,technical,resolved
226140,Company O,792503,phone,2024-08-22 06:15,332,billing,resolved
418708,Company S,967895,phone,2024-07-29 18:50,269,billing,escalated
131459,Company W,393184,chat,2024-01-19 21:45,808,technical,resolved
991746,Company T,698783,email,2024-06-12 22:44,961,technical,resolved
369454,Company M,102041,chat,2024-06-25 17:41,777,account,resolved
388286,Company Z,529997,email,2024-05-28 20:40,1162,billing,resolved
779246,Company T,438667,chat,2024-02-28 10:42,710,technical,resolved
945574,Company D,490769,chat,2024-03-17 20:53,937,technical,resolved
829876,Company S,726199,email,2024-03-24 02:09,856,account,escalated
437741,Company A,947248,chat,2024-09-20 15:19,642,technical,escalated
808082,Company B,358557,email,2024-04-09 20:22,476,billing,resolved
796137,Company Q,346327,chat,2024-04-10 02:59,489,other,escalated
330175,Company Z,495368,email,2024-04-27 12:07,1197,technical,escalated
100492,Company T,203474,chat,2024-04-24 23:53,745,technical,resolved
769271,Company Z,689588,chat,2024-01-28 13:01,1145,billing,escalated
474854,Company U,604977,chat,2024-08-11 07:48,890,technical,resolved
765932,Company H,908317,chat,2024-03-22 05:49,437,account,resolved
871016,Company K,442938,phone,2024-05-20 18:13,541,technical,resolved
724756,Company Y,645822,email,2024-01-29 12:24,464,account,resolved
453812,Company V,526394,phone,2024-02-10 18:05,337,technical,escalated
909817,Company A,976776,chat,2024-08-10 03:02,1521,technical,resolved
596867,Company C,450106,email,2024-10-03 13:55,1587,technical,resolved
209324,Company T,238624,email,2024-07-07 14:31,1098,technical,escalated
531248,Company K,223432,chat,2024-01-08 07:26,155,technical,resolved
645048,Company M,732629,email,2024-05-04 04:45,461,technical,resolved
542148,Company S,238065,chat,2024-04-16 21:18,305,other,unresolved
151358,Company V,482180,chat,2024-05-18 16:30,575,other,resolved
897137,Company T,261146,chat,2024-10-03 12:19,563,billing,resolved
420220,Company Z,726973,chat,2024-03-01 10:27,959,technical,resolved
685242,Company T,743281,email,2024-06-10 12:22,875,technical,escalated
567834,Company D,187910,chat,2024-05-19 09:39,1531,other,resolved
494287,Company C,618717,chat,2024-09-04 04:15,1070,technical,resolved
809047,Company Y,658713,chat,2024-06-21 23:44,688,technical,resolved
765245,Company M,975131,chat,2024-06-06 03:51,623,technical,resolved
357383,Company Q,762448,chat,2024-06-02 20:12,835,technical,resolved
374484,Company E,485868,email,2024-01-29 10:12,436,technical,resolved
806158,Company H,877934,phone,2024-02-16 04:06,103,billing,escalated
186307,Company W,920255,email,2024-09-28 06:07,206,billing,resolved
437040,Company B,263448,chat,2024-04-18 15:40,1728,refund,resolved
206718,Company X,717071,chat,2024-03-02 22:42,493,billing,unresolved
280934,Company T,842945,email,2024-08-25 04:33,647,technical,escalated
941701,Company S,462500,chat,2024-10-04 10:55,123,other,resolved
888355,Company S,809007,chat,2024-01-19 14:26,433,refund,resolved
914362,Company B,277666,email,2024-05-13 09:25,747,technical,resolved
670447,Company S,506147,email,2024-05-19 00:07,127,technical,resolved
718297,Company X,771237,phone,2024-02-09 08:08,548,technical,resolved
712090,Company Z,960619,email,2024-08-26 22:42,409,technical,resolved
944008,Company B,750149,email,2024-03-13 17:03,908,billing,escalated
264810,Company V,643463,chat,2024-09-22 08:52,1130,billing,resolved
684842,Company V,106867,email,2024-02-11 01:19,947,billing,resolved
677748,Company H,398690,chat,2024-04-11 20:05,277,account,escalated
483238,Company P,676639,chat,2024-06-22 14:45,1190,technical,escalated
128497,Company B,111313,phone,2024-01-19 19:08,859,technical,resolved
819831,Company F,370840,chat,2024-08-28 12:19,91,technical,resolved
188064,Company N,184789,email,2024-04-20 01:53,1118,technical,escalated
303432,Company L,661939,phone,2024-03-05 20:05,501,account,unresolved
115642,Company U,443817,chat,2024-04-21 04:57,247,technical,resolved
541628,Company C,631820,phone,2024-04-21 07:21,936,technical,escalated
922165,Company F,906166,email,2024-09-15 10:22,569,technical,resolved
334587,Company C,317677,chat,2024-01-29 07:16,1101,billing,resolved
913511,Company Q,277913,chat,2024-10-07 02:04,567,account,resolved
962771,Company J,647237,chat,2024-07-31 01:21,113,technical,escalated
437081,Company S,459031,email,2024-05-29 08:33,706,technical,resolved
246394,Company P,923115,phone,2024-06-09 12:54,924,technical,resolved
127485,Company Q,805719,phone,2024-01-20 00:00,403,billing,resolved
959952,Company M,194565,chat,2024-03-10 23:49,734,billing,escalated
511356,Company B,183657,phone,2024-04-24 15:58,1593,other,resolved
395549,Company L,548229,phone,2024-06-18 07:34,1289,billing,resolved
685779,Company A,677761,phone,2024-08-14 09:25,388,technical,resolved
358916,Company F,585158,chat,2024-06-25 01:59,252,other,resolved
709096,Company E,423086,chat,2024-10-05 13:15,899,other,resolved
817256,Company E,397601,email,2024-05-30 16:35,1659,technical,escalated
593915,Company Z,352841,email,2024-06-28 02:50,409,technical,resolved
244012,Company N,755888,email,2024-02-20 13:45,922,technical,resolved
301663,Company M,597991,chat,2024-04-10 07:28,203,billing,resolved
841221,Company M,849434,email,2024-04-07 23:34,484,technical,escalated
475235,Company E,499110,chat,2024-04-14 20:57,1261,billing,resolved
379571,Company J,833054,email,2024-08-19 04:05,131,billing,escalated
315271,Company F,691812,email,2024-01-21 22:21,371,technical,resolved
857966,Company Y,386561,chat,2024-02-13 04:30,843,account,resolved
699494,Company B,471280,chat,2024-01-09 14:28,1667,technical,resolved
196027,Company L,285982,chat,2024-01-16 12:24,967,account,escalated
847463,Company Y,365591,email,2024-03-24 04:27,854,other,unresolved
173680,Company H,839470,email,2024-06-29 08:02,431,technical,resolved
199080,Company J,193685,email,2024-03-10 20:38,510,billing,escalated
540317,Company N,546281,email,2024-08-16 19:34,1078,refund,resolved
690155,Company S,293511,phone,2024-08-23 02:51,600,technical,resolved
457765,Company C,514211,chat,2024-03-31 22:13,1036,technical,resolved
945448,Company K,411956,chat,2024-02-07 01:33,708,technical,resolved
180307,Company L,556089,chat,2024-01-09 14:03,719,technical,resolved
588695,Company A,697657,phone,2024-04-02 01:59,1573,technical,escalated
121892,Company X,497063,chat,2024-07-27 20:28,223,billing,resolved
301405,Company N,313800,email,2024-05-06 20:15,705,account,escalated
268228,Company J,412103,email,2024-05-19 17:56,415,technical,resolved
409261,Company O,806824,chat,2024-09-01 12:48,699,billing,resolved
582108,Company M,358127,chat,2024-06-24 19:03,301,technical,resolved
740296,Company T,533525,chat,2024-04-12 04:28,855,account,resolved
997489,Company S,425266,chat,2024-05-05 03:33,726,other,resolved
215468,Company D,398780,chat,2024-04-09 07:01,739,technical,resolved
120914,Company S,469075,email,2024-07-18 11:06,870,technical,resolved
543139,Company V,570190,phone,2024-05-09 11:28,315,account,resolved
176420,Company C,327224,email,2024-08-22 05:00,1515,billing,unresolved
806314,Company V,861437,chat,2024-02-16 17:00,718,technical,resolved
392409,Company E,639230,email,2024-09-13 04:17,798,technical,resolved
381542,Company T,948039,chat,2024-06-27 05:56,519,technical,escalated
428365,Company J,235684,phone,2024-07-18 04:02,135,technical,resolved
149024,Company V,123395,chat,2024-01-18 07:37,490,technical,resolved
637174,Company W,114809,chat,2024-03-15 23:07,199,technical,escalated
601297,Company R,995750,phone,2024-05-27 13:50,252,technical,resolved
292475,Company A,650958,chat,2024-05-02 20:18,586,technical,resolved
147634,Company U,691990,chat,2024-03-20 23:16,577,technical,resolved
151959,Company V,202866,email,2024-03-20 04:08,652,billing,resolved
485554,Company U,763892,email,2024-09-20 21:39,627,other,resolved
355172,Company R,832430,email,2024-06-26 20:47,518,technical,resolved
296126,Company P,123545,chat,2024-02-07 21:09,360,account,resolved
421815,Company V,297623,email,2024-03-20 16:58,1085,technical,resolved
822736,Company Y,845864,chat,2024-06-12 12:56,285,technical,resolved
968323,Company Y,391907,chat,2024-10-08 00:12,281,technical,resolved
790759,Company J,813193,chat,2024-03-06 13:45,583,technical,resolved
865059,Company O,583886,chat,2024-09-05 13:33,728,technical,resolved
854964,Company P,732917,chat,2024-05-15 13:40,1079,technical,resolved
270446,Company Y,716334,phone,2024-09-11 17:09,824,technical,escalated
118157,Company H,239052,chat,2024-06-03 06:45,235,billing,resolved
469389,Company J,626538,chat,2024-05-11 09:59,113,billing,resolved
568507,Company T,136544,email,2024-07-15 12:07,852,billing,resolved
736261,Company L,768876,phone,2024-09-24 15:35,815,technical,escalated
805506,Company U,703681,phone,2024-01-07 14:39,721,technical,resolved
363474,Company P,682703,chat,2024-09-24 11:46,768,technical,resolved
715136,Company P,951928,chat,2024-09-10 14:40,1005,billing,unresolved
615644,Company A,766090,phone,2024-02-11 19:57,1034,billing,resolved
280208,Company Z,874166,email,2024-03-29 08:25,322,billing,resolved
429798,Company Y,985856,email,2024-08-20 05:05,464,technical,resolved
386943,Company F,636168,chat,2024-01-14 21:45,311,technical,resolved
433970,Company Q,767539,chat,2024-09-14 19:55,510,billing,resolved
448766,Company H,939500,phone,2024-06-21 19:39,231,technical,resolved
986366,Company B,561496,chat,2024-04-16 17:00,1222,billing,escalated
470063,Company H,385506,phone,2024-04-23 05:18,61,technical,resolved
343052,Company Q,241498,phone,2024-06-07 05:13,153,billing,resolved
664461,Company I,734546,email,2024-02-19 07:50,386,technical,resolved
753553,Company T,314484,phone,2024-06-05 19:03,564,other,resolved
281852,Company K,271590,chat,2024-09-14 09:28,795,technical,resolved
583055,Company W,452408,phone,2024-05-19 22:02,725,account,resolved
508629,Company W,938036,phone,2024-03-19 23:06,751,other,resolved
742272,Company W,900869,chat,2024-06-26 03:07,626,technical,escalated
140497,Company X,347277,chat,2024-01-11 08:33,467,technical,resolved
456299,Company I,391454,phone,2024-04-26 17:41,247,technical,resolved
595030,Company X,656096,email,2024-06-16 18:16,738,technical,unresolved
465264,Company Z,236854,chat,2024-02-01 07:09,941,billing,escalated
565219,Company O,330384,email,2024-03-12 23:10,230,account,resolved
649406,Company U,525344,chat,2024-03-30 06:37,856,technical,resolved
951996,Company S,437948,phone,2024-08-17 02:07,388,billing,resolved
585928,Company T,739129,chat,2024-04-21 20:25,1091,other,escalated
342071,Company A,252465,chat,2024-06-16 17:28,1612,other,resolved
670674,Company F,964646,email,2024-04-05 17:03,201,technical,resolved
559510,Company E,242563,chat,2024-02-26 07:33,1716,billing,resolved
774880,Company U,272158,phone,2024-05-26 14:23,252,technical,resolved
382439,Company V,640112,phone,2024-05-23 10:40,1119,refund,resolved
117355,Company Y,567105,email,2024-07-29 23:22,400,technical,resolved
893866,Company Q,857545,email,2024-06-04 15:33,275,account,escalated
157446,Company M,688043,chat,2024-05-24 21:59,327,technical,resolved
931174,Company Q,758699,chat,2024-04-03 15:52,253,technical,resolved
795149,Company A,495850,email,2024-06-26 20:00,1417,technical,resolved
288665,Company O,212074,chat,2024-03-14 23:09,242,other,resolved
929977,Company C,329271,chat,2024-04-16 10:58,676,technical,resolved
937621,Company W,547738,phone,2024-03-12 02:48,338,technical,resolved
991085,Company Z,751925,chat,2024-05-28 06:18,319,refund,resolved
765905,Company P,491425,chat,2024-02-01 21:16,709,billing,resolved
857493,Company M,441967,phone,2024-04-20 03:36,183,technical,resolved
971793,Company X,155172,chat,2024-05-18 00:36,323,billing,resolved
903739,Company D,555195,chat,2024-08-13 09:54,1023,technical,resolved
413021,Company Q,276111,chat,2024-05-15 19:11,334,technical,escalated
573573,Company G,696035,chat,2024-07-02 04:47,360,billing,escalated
426255,Company V,234907,email,2024-01-30 12:39,324,other,resolved
185176,Company V,609410,chat,2024-05-23 20:52,1187,technical,resolved
586388,Company Z,232087,chat,2024-08-31 07:29,744,technical,resolved
162838,Company Q,664712,chat,2024-06-10 12:31,138,technical,resolved
478517,Company P,158564,chat,2024-01-14 15:47,758,technical,resolved
521271,Company K,674072,chat,2024-06-03 17:55,337,technical,resolved
204780,Company Z,211601,email,2024-07-04 19:21,643,technical,resolved
557420,Company G,259537,chat,2024-02-16 00:26,88,technical,escalated
745586,Company N,817970,email,2024-07-31 18:56,671,account,escalated
884125,Company A,620038,email,2024-01-21 08:23,1178,technical,resolved
397794,Company E,656394,phone,2024-09-18 01:33,1555,billing,resolved
515905,Company T,256199,email,2024-04-27 03:12,680,account,resolved
653553,Company L,798724,chat,2024-04-19 17:31,760,billing,resolved
479229,Company J,553244,phone,2024-09-03 20:23,256,technical,resolved
788294,Company E,410476,phone,2024-06-10 07:01,589,technical,resolved
854470,Company J,516225,chat,2024-01-29 00:45,235,billing,resolved
822222,Company Q,534434,chat,2024-04-06 07:59,754,technical,escalated
202096,Company K,461225,chat,2024-09-20 05:47,661,technical,resolved
319909,Company H,521248,email,2024-01-09 05:43,333,billing,resolved
386988,Company M,247646,phone,2024-03-11 00:02,539,technical,resolved
611576,Company O,841905,chat,2024-06-14 04:55,755,technical,resolved
728756,Company W,735885,chat,2024-10-02 13:09,795,technical,resolved
547818,Company Z,539751,email,2024-03-07 09:08,183,billing,resolved
588396,Company D,730108,chat,2024-06-04 23:31,551,billing,resolved
317922,Company H,714145,chat,2024-01-17 08:48,450,billing,resolved
428810,Company Q,802354,email,2024-04-19 21:39,359,billing,resolved
806160,Company G,682977,phone,2024-06-22 00:44,393,account,resolved
529182,Company N,161727,phone,2024-03-11 16:22,639,billing,resolved
154097,Company L,698386,chat,2024-03-31 12:16,477,other,escalated
231798,Company G,769898,phone,2024-01-02 07:52,434,billing,resolved
365768,Company G,139527,email,2024-01-30 09:13,359,technical,resolved
955917,Company R,628664,chat,2024-08-27 20:11,728,billing,resolved
908721,Company X,903238,email,2024-02-05 13:02,713,billing,resolved
711116,Company X,814974,email,2024-06-25 11:21,667,technical,resolved
501962,Company S,430070,chat,2024-05-20 19:59,653,billing,escalated
200462,Company K,453382,chat,2024-06-27 21:17,555,refund,escalated
950727,Company M,652576,chat,2024-08-01 01:16,243,technical,resolved
290538,Company D,988535,phone,2024-04-24 10:34,1051,billing,resolved
182010,Company Q,330109,chat,2024-06-08 20:39,744,technical,resolved
337352,Company Q,186321,email,2024-02-23 01:28,190,technical,resolved
355109,Company G,406968,phone,2024-10-04 19:28,178,technical,escalated
566752,Company U,509872,email,2024-02-15 23:43,471,technical,resolved
318353,Company G,258706,chat,2024-02-21 17:20,413,technical,resolved
876711,Company A,553002,chat,2024-09-21 15:22,1178,technical,resolved
425977,Company G,471660,chat,2024-09-04 01:23,491,billing,resolved
681040,Company E,534236,chat,2024-01-09 21:39,1647,technical,resolved
937097,Company G,705884,chat,2024-09-05 03:11,123,other,resolved
665280,Company L,721482,phone,2024-07-17 17:20,405,technical,resolved
585997,Company C,699451,chat,2024-04-04 21:20,1635,technical,resolved
504352,Company T,559085,phone,2024-07-12 01:30,1194,billing,resolved
344918,Company R,331951,chat,2024-09-06 07:07,521,billing,resolved
603939,Company A,349599,phone,2024-01-01 13:57,1029,technical,resolved
702781,Company W,792195,chat,2024-03-15 20:10,126,other,resolved
443865,Company Q,617094,chat,2024-02-11 12:05,273,billing,resolved
732453,Company U,404190,chat,2024-03-30 15:31,764,technical,resolved
181783,Company N,749665,chat,2024-09-09 06:21,188,technical,resolved
992482,Company L,980433,email,2024-08-01 17:17,1392,technical,resolved
320623,Company X,442530,chat,2024-06-03 01:22,495,technical,escalated
874056,Company J,562797,chat,2024-09-22 14:38,116,billing,resolved
908382,Company J,437552,chat,2024-05-13 12:55,253,other,resolved
279700,Company Y,405987,chat,2024-09-10 21:00,456,other,escalated
625998,Company C,845252,chat,2024-07-13 19:11,803,technical,resolved
810740,Company S,718874,chat,2024-08-20 02:29,498,billing,resolved
674287,Company R,389160,chat,2024-03-08 05:24,381,technical,resolved
975114,Company P,795617,chat,2024-04-10 20:14,787,technical,escalated
846764,Company A,232242,chat,2024-01-15 04:39,1448,technical,resolved
437309,Company Z,341802,chat,2024-06-16 08:21,1106,billing,resolved
738950,Company U,334298,chat,2024-05-11 23:07,133,technical,resolved
604984,Company Q,528278,chat,2024-03-19 07:48,869,billing,resolved
497867,Company E,713858,chat,2024-10-05 08:47,1779,technical,resolved
606195,Company Y,105179,email,2024-02-16 19:14,169,account,resolved
466359,Company N,992544,chat,2024-02-22 11:53,370,technical,resolved
159525,Company O,535944,email,2024-08-18 18:34,481,billing,resolved
645004,Company Q,178090,email,2024-09-14 00:26,134,billing,escalated
796471,Company N,148560,email,2024-09-26 04:55,448,technical,escalated
155529,Company Q,558779,chat,2024-04-11 09:34,315,technical,resolved
206629,Company F,962699,chat,2024-02-18 15:58,432,other,resolved
375855,Company B,809890,chat,2024-02-16 07:54,1161,technical,resolved
202220,Company O,723642,email,2024-04-15 22:25,280,technical,resolved
950458,Company K,799713,chat,2024-01-21 17:05,196,technical,escalated
246321,Company X,376455,phone,2024-03-06 01:01,606,technical,resolved
140155,Company L,928059,chat,2024-01-02 05:09,890,technical,resolved
502562,Company W,522817,email,2024-07-02 14:05,681,billing,resolved
487535,Company M,875625,phone,2024-04-01 19:16,667,billing,resolved
248251,Company U,628198,phone,2024-08-15 08:36,837,technical,escalated
712750,Company B,253041,email,2024-02-17 01:28,489,technical,resolved
981069,Company X,537798,email,2024-03-27 20:09,1129,technical,resolved
784966,Company X,221719,phone,2024-07-29 05:00,789,technical,resolved
137655,Company T,608903,chat,2024-08-25 14:47,746,technical,resolved
849302,Company G,109931,email,2024-04-17 22:52,233,technical,resolved
365854,Company E,200834,phone,2024-01-18 22:45,818,technical,resolved
242509,Company O,830727,chat,2024-07-25 02:43,425,technical,escalated
637130,Company D,199275,chat,2024-01-10 02:34,525,technical,resolved
815223,Company Q,119738,chat,2024-06-03 05:39,370,account,escalated
484907,Company P,221031,email,2024-04-18 11:24,963,account,resolved
767643,Company A,936460,chat,2024-06-21 20:03,1310,billing,resolved
777108,Company U,529688,chat,2024-04-04 02:07,899,account,resolved
203492,Company Z,520021,phone,2024-03-17 02:23,598,technical,escalated
977775,Company K,311256,email,2024-07-03 08:08,804,billing,escalated
359013,Company R,176112,phone,2024-05-11 12:06,454,billing,unresolved
522123,Company M,203706,email,2024-08-12 13:27,534,technical,resolved
809162,Company I,702694,chat,2024-07-04 07:16,187,technical,resolved
749176,Company P,544328,chat,2024-06-19 06:24,551,technical,resolved
681912,Company N,641866,email,2024-07-20 12:38,303,billing,resolved
202387,Company Z,209503,email,2024-03-18 23:34,209,account,resolved
123198,Company S,164383,chat,2024-03-07 19:46,133,technical,resolved
960703,Company P,155713,chat,2024-01-14 03:36,739,other,escalated
815341,Company I,666227,chat,2024-01-12 02:36,358,technical,resolved
983772,Company V,493371,chat,2024-02-10 01:07,908,technical,escalated
822771,Company J,997078,chat,2024-07-12 18:07,84,technical,resolved
161919,Company A,394321,chat,2024-06-23 19:48,1085,technical,resolved
937756,Company L,248001,chat,2024-05-08 09:51,509,technical,resolved
736024,Company W,751608,phone,2024-03-26 00:27,826,technical,resolved
454953,Company J,735574,phone,2024-05-19 15:44,415,technical,escalated
402170,Company N,121392,chat,2024-08-24 11:52,729,refund,escalated
307734,Company Z,916415,phone,2024-01-27 05:42,614,technical,resolved
603210,Company Z,767599,email,2024-04-20 00:10,553,other,resolved
498658,Company P,182325,chat,2024-04-10 08:09,1146,billing,escalated
893529,Company L,872364,chat,2024-10-08 10:43,362,account,resolved
247438,Company Y,165531,chat,2024-01-17 06:20,517,technical,resolved
867866,Company E,223887,chat,2024-01-11 05:40,1475,billing,escalated
994706,Company H,406475,phone,2024-01-10 21:36,558,technical,resolved
994897,Company L,492706,phone,2024-03-12 12:50,674,billing,resolved
405877,Company Q,580962,chat,2024-08-26 01:28,514,billing,resolved
578747,Company C,904423,phone,2024-10-03 20:23,1708,technical,escalated
186244,Company P,834505,email,2024-05-27 15:17,1194,technical,resolved
732477,Company U,440105,email,2024-01-23 02:32,190,technical,resolved
440577,Company C,440619,email,2024-09-05 01:11,1791,account,resolved
520152,Company W,650233,chat,2024-05-01 07:58,823,billing,resolved
988807,Company L,313351,email,2024-01-04 21:41,1195,other,escalated
147755,Company H,665790,email,2024-02-13 18:56,223,account,resolved
781478,Company Q,110155,chat,2024-05-29 01:24,376,account,resolved
150891,Company R,944065,email,2024-04-27 01:37,341,technical,resolved
695679,Company C,888741,phone,2024-08-13 14:50,1232,technical,resolved
141922,Company S,725401,chat,2024-05-28 13:12,228,technical,resolved
357875,Company Z,322275,chat,2024-08-25 03:17,887,other,resolved
612272,Company J,531922,phone,2024-01-28 04:16,472,technical,resolved
739001,Company I,577196,email,2024-09-28 10:48,395,other,escalated
407320,Company Y,469375,chat,2024-01-19 10:30,766,technical,resolved
959514,Company R,584872,phone,2024-09-02 12:42,298,account,resolved
602910,Company H,848811,email,2024-01-16 04:22,470,technical,resolved
594597,Company R,193077,phone,2024-08-11 14:17,613,technical,resolved
396913,Company W,492071,chat,2024-02-24 04:53,840,technical,resolved
966315,Company Z,623239,email,2024-04-22 19:31,947,technical,resolved
129900,Company G,513772,email,2024-08-23 08:51,467,technical,escalated
904195,Company H,307829,chat,2024-05-13 20:14,92,billing,escalated
694035,Company Z,705289,email,2024-06-18 06:37,912,technical,resolved
737693,Company O,796846,email,2024-04-16 05:25,535,account,resolved
996710,Company K,596571,chat,2024-05-26 18:18,696,technical,resolved
599352,Company M,501895,chat,2024-01-14 23:12,427,billing,escalated
344020,Company D,599207,email,2024-05-03 18:11,846,billing,resolved
866483,Company Z,682622,email,2024-02-04 11:56,1170,billing,resolved
181703,Company X,222373,chat,2024-05-25 10:03,1199,technical,escalated
575953,Company Q,622181,email,2024-09-22 10:29,593,technical,resolved
566124,Company I,642293,chat,2024-05-22 05:16,426,technical,resolved
366870,Company X,728619,phone,2024-09-09 21:21,1113,technical,resolved
255026,Company W,864920,email,2024-05-12 05:20,326,technical,resolved
853834,Company Q,205227,email,2024-09-15 15:51,296,technical,resolved
414033,Company B,486430,email,2024-05-15 11:06,1718,account,resolved
